State: w17, Alice: ['u', 'u'], Bob: ['u', 'e1'], Long Bob: u, Transform: f1;1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'u'], Long Bob: u, Transform: f1;0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['u', 'e1'], Long Bob: u, Transform: f5;1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'u'], Long Bob: u, Transform: f5;0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['u', 'e1'], Long Bob: u, Transform: f9;1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'u'], Long Bob: u, Transform: f9;0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['u', 'e1'], Long Bob: u, Transform: f13;1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'u'], Long Bob: u, Transform: f13;0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['u', 'e1'], Long Bob: e1, Transform: f2;1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'u'], Long Bob: e1, Transform: f2;0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['u', 'e1'], Long Bob: e1, Transform: f3;1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'u'], Long Bob: e1, Transform: f3;0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['u', 'e1'], Long Bob: e1, Transform: f4;1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'u'], Long Bob: e1, Transform: f4;0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['u', 'e1'], Long Bob: e1, Transform: f8;1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'u'], Long Bob: e1, Transform: f8;0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['u', 'e1'], Long Bob: e1, Transform: f12;1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'u'], Long Bob: e1, Transform: f12;0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'zero'], Long Bob: e1, Transform: f2;0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'zero'], Long Bob: e1, Transform: f3;0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'zero'], Long Bob: e1, Transform: f4;0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'zero'], Long Bob: e1, Transform: f8;0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'zero'], Long Bob: e1, Transform: f12;0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'e1'], Long Bob: u, Transform: f1;0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'zero'], Long Bob: u, Transform: f1;0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'e1'], Long Bob: u, Transform: f5;0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'zero'], Long Bob: u, Transform: f5;0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'e1'], Long Bob: u, Transform: f9;0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'zero'], Long Bob: u, Transform: f9;0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'e1'], Long Bob: u, Transform: f13;0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'zero'], Long Bob: u, Transform: f13;0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'e1'], Long Bob: e1, Transform: f2;0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'zero'], Long Bob: e1, Transform: f2;0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'e1'], Long Bob: e1, Transform: f3;0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'zero'], Long Bob: e1, Transform: f3;0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'e1'], Long Bob: e1, Transform: f4;0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'zero'], Long Bob: e1, Transform: f4;0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'e1'], Long Bob: e1, Transform: f8;0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'zero'], Long Bob: e1, Transform: f8;0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['zero', 'e1'], Long Bob: e1, Transform: f12;0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'zero'], Long Bob: e1, Transform: f12;0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'e1'], Long Bob: u, Transform: f1;0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'e1'], Long Bob: u, Transform: f5;0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'e1'], Long Bob: u, Transform: f9;0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'e1'], Long Bob: u, Transform: f13;0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'e1'], Long Bob: e1, Transform: f2;0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'e1'], Long Bob: e1, Transform: f3;0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'e1'], Long Bob: e1, Transform: f4;0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'e1'], Long Bob: e1, Transform: f8;0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'u'], Bob: ['e1', 'e1'], Long Bob: e1, Transform: f12;0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['u', 'u'], Long Bob: e1, Transform: f2;1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5
State: w17, Alice: ['zero', 'u'], Bob: ['u', 'u'], Long Bob: e1, Transform: f2;0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['u', 'u'], Long Bob: e1, Transform: f3;1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0
State: w17, Alice: ['zero', 'u'], Bob: ['u', 'u'], Long Bob: e1, Transform: f3;0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['u', 'u'], Long Bob: e1, Transform: f4;1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
State: w17, Alice: ['zero', 'u'], Bob: ['u', 'u'], Long Bob: e1, Transform: f4;0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['u', 'u'], Long Bob: e1, Transform: f8;1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0
State: w17, Alice: ['zero', 'u'], Bob: ['u', 'u'], Long Bob: e1, Transform: f8;0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['u', 'u'], Long Bob: e1, Transform: f12;1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5
State: w17, Alice: ['zero', 'u'], Bob: ['u', 'u'], Long Bob: e1, Transform: f12;0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['u', 'zero'], Long Bob: e1, Transform: f2;1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5
State: w17, Alice: ['u', 'zero'], Bob: ['zero', 'u'], Long Bob: e1, Transform: f2;0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5
State: w17, Alice: ['zero', 'u'], Bob: ['u', 'zero'], Long Bob: e1, Transform: f2;0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
State: w17, Alice: ['zero', 'u'], Bob: ['zero', 'u'], Long Bob: e1, Transform: f2;0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['u', 'zero'], Long Bob: e1, Transform: f3;1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['zero', 'u'], Long Bob: e1, Transform: f3;0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0
State: w17, Alice: ['zero', 'u'], Bob: ['u', 'zero'], Long Bob: e1, Transform: f3;0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0
State: w17, Alice: ['zero', 'u'], Bob: ['zero', 'u'], Long Bob: e1, Transform: f3;0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['u', 'zero'], Long Bob: e1, Transform: f4;1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
State: w17, Alice: ['u', 'zero'], Bob: ['zero', 'u'], Long Bob: e1, Transform: f4;0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5
State: w17, Alice: ['zero', 'u'], Bob: ['u', 'zero'], Long Bob: e1, Transform: f4;0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0
State: w17, Alice: ['zero', 'u'], Bob: ['zero', 'u'], Long Bob: e1, Transform: f4;0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['u', 'zero'], Long Bob: e1, Transform: f8;1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0
State: w17, Alice: ['u', 'zero'], Bob: ['zero', 'u'], Long Bob: e1, Transform: f8;0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0
State: w17, Alice: ['zero', 'u'], Bob: ['u', 'zero'], Long Bob: e1, Transform: f8;0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0
State: w17, Alice: ['zero', 'u'], Bob: ['zero', 'u'], Long Bob: e1, Transform: f8;0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0
State: w17, Alice: ['u', 'zero'], Bob: ['u', 'zero'], Long Bob: e1, Transform: f12;1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5
State: w17, Alice: ['u', 'zero'], Bob: ['zero', 'u'], Long Bob: e1, Transform: f12;0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5
State: w17, Alice: ['zero', 'u'], Bob: ['u', 'zero'], Long Bob: e1, Transform: f12;0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0
